Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2026-07-22,NYSE (N),1103578682.000000,54056616.000000,122293341.000000,1279928639.000000,69979490627.366210,2677489090.331700,5474189876.922699,78131169594.620609,5494465,306028,1065935,6866428
2026-07-22,NYSE Arca (P),235249763.000000,428335019.000000,787490035.000000,1451074817.000000,12643163790.446395,26912102075.380605,34476034415.617403,74031300281.444403,2905523,2473409,7266709,12645641
2026-07-22,NASDAQ (Q),428965752.000000,200935057.000000,1476260782.000000,2106161591.000000,25701206129.344790,14460764093.974505,120454202674.542725,160616172897.862020,6117239,1666817,11790712,19574768
2026-07-22,Members Exchange (U),56027333.000000,61394014.000000,210800133.000000,328221480.000000,3115496784.281500,2718138279.073101,7288260118.318198,13121895181.672799,669696,396138,1493179,2559013
2026-07-22,Investors Exchange (V),270512648.000000,150387471.000000,265189044.000000,686089163.000000,15068440070.448503,5666932766.392999,16026319154.182199,36761691991.023701,3050836,479203,2786845,6316884
2026-07-22,NASDAQ PSX (X),5553414.000000,2647614.000000,5846341.000000,14047369.000000,344158093.120700,307215281.442600,500770790.064100,1152144164.627400,67367,20996,90175,178538
2026-07-22,BYX Equities (Y),32696048.000000,22200975.000000,40448697.000000,95345720.000000,1463414879.626100,1070351830.586000,2040802102.003602,4574568812.215702,405532,164463,527710,1097705
2026-07-22,BZX Equities (Z),187625779.000000,127311700.000000,223966095.000000,538903574.000000,10896940368.917097,7334520344.408400,15051036814.205105,33282497527.530602,2577106,864534,2751746,6193386
2026-07-21,NYSE American (A),9602158.000000,23705585.000000,9381523.000000,42689266.000000,578961038.522300,362989554.727500,863807176.044100,1805757769.293900,100828,100907,105480,307215
2026-07-21,NASDAQ Texas (B),12158801.000000,9681531.000000,16642272.000000,38482604.000000,848647469.930000,515498728.203700,1252166756.376700,2616312954.510400,165728,78033,216815,460576
2026-07-21,NYSE National (C),20017829.000000,8963880.000000,19352401.000000,48334110.000000,846151930.308200,387395775.943500,915769903.489500,2149317609.741200,252267,70016,236412,558695
2026-07-21,FINRA / Nasdaq TRF Chicago (DB),11731253.638189,8439880.999185,29641555.804321,49812690.441695,695806877.571943,489051552.799428,3010180964.196304,4195039394.567675,102773,51504,263083,417360
2026-07-21,FINRA / NYSE TRF (DN),124964979.879959,71904127.085622,263443114.371940,460312221.337521,6158705019.427599,3294999012.963288,10765008343.181560,20218712375.572447,779017,382133,1391434,2552584
2026-07-21,FINRA / Nasdaq TRF Carteret (DQ),2536954597.283242,1602307766.759555,4129249609.869692,8268511973.912489,134994834358.316090,69548523846.749779,214419859888.876329,418963218093.942198,21067820,6056687,27777285,54901792
2026-07-21,Texas Stock Exchange (F),514874.000000,388981.000000,529064.000000,1432919.000000,19226562.840000,16077059.995000,23392996.486900,58696619.321900,2481,3528,3444,9453
2026-07-21,24X National Exchange (G),974196.000000,2469803.000000,2809626.000000,6253625.000000,44416262.858100,46878076.673100,88820552.655900,180114892.187100,4708,7166,17886,29760
2026-07-21,MIAX Pearl (H),18877369.000000,25384706.000000,62093617.000000,106355692.000000,792380221.261100,977927154.035700,1723142074.829399,3493449450.126199,208294,139969,395851,744114
2026-07-21,EDGA Equities (J),24630241.000000,18025175.000000,78585478.000000,121240894.000000,1096621548.659300,808181847.609000,1676501688.462400,3581305084.730700,295269,113396,502451,911116
2026-07-21,EDGX Equities (K),127549012.000000,152470861.000000,348399308.000000,628419181.000000,6420347331.753100,6609134725.253798,18375788155.299693,31405270212.306591,1360903,1046521,2960091,5367515
2026-07-21,LTSE (L),536105.000000,359805.000000,1747091.000000,2643001.000000,27833073.690000,18761162.798800,25125569.993800,71719806.482600,6961,4249,22644,33854
2026-07-21,NYSE Texas (M),16510944.000000,18229047.000000,38624776.000000,73364767.000000,2027201828.696400,2594146939.461101,6614634512.519899,11235983280.677400,45615,12259,56347,114221
2026-07-21,NYSE (N),1166105903.000000,62409267.000000,134890527.000000,1363405697.000000,74676767751.639922,3046461464.331100,6102265793.327902,83825495009.298924,5513393,347263,1129589,6990245
2026-07-21,NYSE Arca (P),240891046.000000,450874776.000000,869484287.000000,1561250109.000000,12513751140.504100,28984180173.676520,35555699867.080509,77053631181.261129,2906400,2802922,7151906,12861228
2026-07-21,NASDAQ (Q),427463224.000000,212842203.000000,1624238006.000000,2264543433.000000,25432300604.390004,15170357389.530506,135771359301.443235,176374017295.363745,6018988,1865977,12126710,20011675
2026-07-21,Members Exchange (U),55402176.000000,57806033.000000,231566136.000000,344774345.000000,3140796185.168199,2901956397.941700,8212468953.397698,14255221536.507597,663279,445195,1479750,2588224
2026-07-21,Investors Exchange (V),273242841.000000,159153225.000000,274397407.000000,706793473.000000,15830981327.413906,6166064056.260701,17342066045.294606,39339111428.969213,3112610,530392,2910539,6553541
2026-07-21,NASDAQ PSX (X),6285886.000000,2896581.000000,6707859.000000,15890326.000000,373128141.928000,278807237.049000,633925575.759900,1285860954.736900,74247,23224,104203,201674
2026-07-21,BYX Equities (Y),33248938.000000,23004551.000000,44200467.000000,100453956.000000,1555802165.159000,1083245716.321800,2251937891.568202,4890985773.049002,428258,183157,553093,1164508
2026-07-21,BZX Equities (Z),188007991.000000,136648984.000000,224043741.000000,548700716.000000,10880352789.568797,7722587347.583203,16105091471.554704,34708031608.706704,2517646,992115,2708249,6218010
2026-07-20,NYSE American (A),5624408.000000,20905663.000000,6126945.000000,32657016.000000,392373507.332700,359461570.887100,499355527.226600,1251190605.446400,68297,85938,70195,224430
2026-07-20,NASDAQ Texas (B),12401862.000000,10066169.000000,15548079.000000,38016110.000000,821802168.473900,543600964.977600,1117780516.447000,2483183649.898500,168054,76630,212789,457473
2026-07-20,NYSE National (C),21716974.000000,10818364.000000,18509308.000000,51044646.000000,788722216.024100,461538108.746500,776517689.316700,2026778014.087300,247668,72711,231395,551774
2026-07-20,FINRA / Nasdaq TRF Chicago (DB),12249943.267441,7793788.903394,26486543.827503,46530275.998338,669567064.009839,448877922.684226,2684357775.215189,3802802761.909254,101826,45659,242294,389779
2026-07-20,FINRA / NYSE TRF (DN),137885708.649459,83796118.340210,203848815.212555,425530642.202224,6197369284.632909,3924068623.942511,10547866582.705702,20669304491.281122,802547,319840,1265439,2387826
2026-07-20,FINRA / Nasdaq TRF Carteret (DQ),2456426188.352313,1624315278.051348,3659077336.993514,7739818803.397175,117489064756.272257,78100669244.749762,189434823916.321803,385024557917.343822,21137603,5849809,27288057,54275469
2026-07-20,Texas Stock Exchange (F),418645.000000,495786.000000,231328.000000,1145759.000000,15799838.945000,16002626.015000,12482007.100000,44284472.060000,2075,4949,2157,9181
2026-07-20,24X National Exchange (G),632247.000000,2359559.000000,2374035.000000,5365841.000000,27742303.033800,45309390.159700,84690480.546900,157742173.740400,4971,7984,18908,31863
2026-07-20,MIAX Pearl (H),19053634.000000,30732668.000000,54119719.000000,103906021.000000,646884787.461500,1224739916.799500,1536940791.970699,3408565496.231699,194934,138818,353755,687507
2026-07-20,EDGA Equities (J),22157232.000000,17667799.000000,47248030.000000,87073061.000000,1013322004.358700,1190149592.239800,1452912015.011800,3656383611.610300,300358,129348,407421,837127
2026-07-20,EDGX Equities (K),131546856.000000,170167522.000000,281959423.000000,583673801.000000,5988321777.569497,7343401103.004604,16296961249.441298,29628684130.015399,1346740,1023166,2816304,5186210
2026-07-20,LTSE (L),546697.000000,204413.000000,1066120.000000,1817230.000000,25022238.045000,12597353.012100,27941676.383200,65561267.440300,8571,3437,17365,29373
2026-07-20,NYSE Texas (M),25451520.000000,18638706.000000,45283345.000000,89373571.000000,3105541633.135899,2098445005.563500,6031308838.356301,11235295477.055700,55770,13314,64896,133980
2026-07-20,NYSE (N),1149175347.000000,67010250.000000,136968854.000000,1353154451.000000,71508646616.132520,3386925847.047900,5879396747.111199,80774969210.291619,5730724,367157,1072510,7170391
2026-07-20,NYSE Arca (P),233934579.000000,454149892.000000,685712938.000000,1373797409.000000,11660089239.532694,29027196939.245588,32019691887.590907,72706978066.369189,2836023,2672599,6678431,12187053
2026-07-20,NASDAQ (Q),436754803.000000,233717503.000000,1511799475.000000,2182271781.000000,24903487193.841995,17835837481.014296,118829963663.220464,161569288338.076755,6236503,2005953,12032417,20274873
2026-07-20,Members Exchange (U),61526067.000000,61811871.000000,169791835.000000,293129773.000000,2946343335.273900,3331006313.360601,7565085709.847200,13842435358.481701,676450,418883,1312752,2408085
2026-07-20,Investors Exchange (V),276970166.000000,163363512.000000,285676810.000000,726010488.000000,15342555907.113096,6431123793.762701,17385824827.862596,39159504528.738393,3103435,536239,3006641,6646315
2026-07-20,NASDAQ PSX (X),5094482.000000,3999417.000000,6105654.000000,15199553.000000,327643917.111300,390738548.048500,609925588.845700,1328308054.005500,67049,26698,98712,192459
2026-07-20,BYX Equities (Y),31194349.000000,25770342.000000,41956207.000000,98920898.000000,1359181717.243100,1256357255.739200,2114070686.782400,4729609659.764700,410890,199081,556736,1166707
2026-07-20,BZX Equities (Z),189401605.000000,153536743.000000,216560647.000000,559498995.000000,10596529476.338302,8624866360.590591,15418806435.976993,34640202272.905886,2633443,1046462,2721895,6401800
2026-07-17,NYSE American (A),6288394.000000,45294214.000000,7198680.000000,58781288.000000,402713428.131100,551837063.694800,631288859.544300,1585839351.370200,78070,113760,83384,275214
2026-07-17,NASDAQ Texas (B),12879451.000000,14421835.000000,18760721.000000,46062007.000000,991361328.023800,753644104.522500,1634904218.060700,3379909650.607000,190146,100132,286071,576349
2026-07-17,NYSE National (C),17917681.000000,11363945.000000,27957828.000000,57239454.000000,852913562.907100,512994571.976500,1177331456.625800,2543239591.509400,245367,85473,301985,632825
2026-07-17,FINRA / Nasdaq TRF Chicago (DB),11970255.407184,15721884.090235,30290534.635347,57982674.132766,746456835.222792,674999466.836899,3673128798.881975,5094585100.941666,117011,69221,319929,506161
2026-07-17,FINRA / NYSE TRF (DN),121795496.003991,130302380.934170,242594684.595999,494692561.534160,6643651836.673105,7996763778.296200,19016091535.651624,33656507150.620929,862696,602455,1619983,3085134
2026-07-17,FINRA / Nasdaq TRF Carteret (DQ),2314178472.060207,2271274858.636170,3863344440.783597,8448797771.479974,129591234290.237625,98587229726.926113,257011203679.520110,485189667696.683848,22298795,7413481,30201217,59913493
2026-07-17,Texas Stock Exchange (F),5378.000000,42740.000000,17979.000000,66097.000000,120269.530000,370237.800000,247262.905000,737770.235000,54,82,82,218
2026-07-17,24X National Exchange (G),753017.000000,7845593.000000,2365658.000000,10964268.000000,46057346.937800,104801939.199300,117320464.740200,268179750.877300,7294,14679,19101,41074
2026-07-17,MIAX Pearl (H),19421091.000000,46380515.000000,52890648.000000,118692254.000000,860968432.729100,1723662947.078200,2139733907.553901,4724365287.361201,226299,208761,368832,803892
2026-07-17,EDGA Equities (J),27777358.000000,28283500.000000,48410510.000000,104471368.000000,1466670051.128200,1306799358.008900,2337692211.859901,5111161620.997001,367105,174275,482630,1024010
2026-07-17,EDGX Equities (K),129681038.000000,254781509.000000,310056291.000000,694518838.000000,7280207327.402092,10308683889.699992,23655562436.821689,41244453653.923773,1572474,1555878,3463517,6591869
2026-07-17,LTSE (L),596616.000000,445911.000000,1086283.000000,2128810.000000,32318703.965000,25143263.284300,46806140.536400,104268107.785700,8480,5189,17815,31484
2026-07-17,NYSE Texas (M),49630539.000000,24297791.000000,67568883.000000,141497213.000000,5596810538.611001,2632932189.797700,13489716035.766103,21719458764.174804,52512,20581,61078,134171
2026-07-17,NYSE (N),1376937993.000000,104441584.000000,145181288.000000,1626560865.000000,93741769199.518440,4734991152.397000,7912851102.482100,106389611454.397540,6240867,518810,1292278,8051955
2026-07-17,NYSE Arca (P),250721670.000000,679348593.000000,662142733.000000,1592212996.000000,14212579527.029507,42915578098.417892,46257392846.780201,103385550472.227600,3315533,3931775,7651790,14899098
2026-07-17,NASDAQ (Q),454600330.000000,345257447.000000,1802812550.000000,2602670327.000000,28216947953.186312,25410281409.005510,167170122263.682201,220797351625.874023,6930159,2835719,14532427,24298305
2026-07-17,Members Exchange (U),60553045.000000,97589604.000000,162038412.000000,320181061.000000,3582374462.519000,4347948344.080301,10188923194.814599,18119246001.413900,781106,627224,1538572,2946902
2026-07-17,Investors Exchange (V),288258335.000000,195836028.000000,313267454.000000,797361817.000000,16792338636.592100,8843645034.957701,22465640045.484706,48101623717.034507,3316303,713401,3411406,7441110
2026-07-17,NASDAQ PSX (X),5229218.000000,5492341.000000,8403523.000000,19125082.000000,329548084.863400,527854621.464000,862762288.674200,1720164995.001600,78854,44052,133330,256236
2026-07-17,BYX Equities (Y),33734830.000000,34713392.000000,45404965.000000,113853187.000000,1705211327.523300,1610621413.139300,3004358573.692501,6320191314.355101,453661,257283,660867,1371811
2026-07-17,BZX Equities (Z),208291564.000000,211716292.000000,255038710.000000,675046566.000000,13044468843.277593,11844608566.485298,22459061100.632316,47348138510.395207,2929263,1427076,3363404,7719743
2026-07-16,NYSE American (A),4411165.000000,30685714.000000,6154130.000000,41251009.000000,277740684.823200,346142467.361700,465067769.641200,1088950921.826100,55552,98179,63465,217196
2026-07-16,NASDAQ Texas (B),13906701.000000,11796086.000000,20940672.000000,46643459.000000,1241841580.385000,610446926.604800,1807179559.306700,3659468066.296500,208827,82651,295023,586501
2026-07-16,NYSE National (C),20226565.000000,10093180.000000,21567731.000000,51887476.000000,944826422.571900,424577025.689500,1062718904.621500,2432122352.882900,269661,77507,277293,624461
2026-07-16,FINRA / Nasdaq TRF Chicago (DB),14075434.646099,12526543.244640,33542988.408683,60144966.299422,910404505.920717,561003054.051225,3271916548.800830,4743324108.772772,135940,60962,312734,509636
2026-07-16,FINRA / NYSE TRF (DN),124248635.373049,86976070.126358,242826202.666025,454050908.165432,6984096282.896204,4282613874.255974,14180090526.831094,25446800683.983272,845112,362337,1375743,2583192
2026-07-16,FINRA / Nasdaq TRF Carteret (DQ),2460851632.248027,1855266709.611924,4226565745.728285,8542684087.588236,138846570285.766736,77420417816.364658,232313460840.782622,448580448942.914016,23151810,6798944,30951265,60902019
2026-07-16,Texas Stock Exchange (F),12681.000000,2679.000000,13088.000000,28448.000000,82238.010000,189998.440000,672116.430000,944352.880000,32,42,78,152
